Exch,Exchange Segment,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Lot Size,Tick Size,Trading Symbol
BSE,bse_cm,4THGEN,532403,E,FOURTH GENERATION INFORMATION,4THGEN,1,0.01,4THGEN
BSE,bse_cm,7TEC,532404,E,SAVEN TECHNOLOGIES LTD.,7TEC,1,0.01,7TEC
BSE,bse_cm,AVANTEL,532406,E,AVANTEL LTD.,AVANTEL,1,0.05,AVANTEL
BSE,bse_cm,MOSCHIP,532407,E,MOSCHIP TECHNOLOGIES LIMITED,MOSCHIP,1,0.05,MOSCHIP
BSE,bse_cm,MEGASOFT,532408,E,MEGASOFT LTD.,MEGASOFT,1,0.01,MEGASOFT
BSE,bse_cm,TRANSCOR,532410,E,TRANSCORP INTERNATIONAL LTD.,TRANSCOR,1,0.01,TRANSCOR
BSE,bse_cm,CEREBRAINT,532413,E,CEREBRA INTEGRATED TECHNOLOGIE,CEREBRAINT,1,0.01,CEREBRAINT
BSE,bse_cm,NEXTMEDIA,532416,E,NEXT MEDIAWORKS LTD.,NEXTMEDIA,1,0.01,NEXTMEDIA
BSE,bse_cm,SMARTLINK,532419,E,Smartlink Holdings Limited,SMARTLINK,1,0.05,SMARTLINK
BSE,bse_cm,GODREJCP,532424,E,GODREJ CONSUMER PRODUCTS LTD.,GODREJCP,1,0.05,GODREJCP
BSE,bse_cm,GENUSPRIME,532425,E,GENUS PRIME INFRA LIMITED,GENUSPRIME,1,0.01,GENUSPRIME
BSE,bse_cm,BFUTILITIE,532430,E,BF UTILITIES LTD.,BFUTILITIE,1,0.05,BFUTILITIE
BSE,bse_cm,UNITDSPR,532432,E,UNITED SPIRITS LTD.,UNITDSPR,1,0.05,UNITDSPR
BSE,bse_cm,SANINFRA,532435,E,SANMIT INFRA LIMITED,SANINFRA,1,0.01,SANINFRA
BSE,bse_cm,OLECTRA,532439,E,OLECTRA GREENTECH LIMITED,OLECTRA,1,0.05,OLECTRA
BSE,bse_cm,MPSLTD,532440,E,MPS LTD.,MPSLTD,1,0.05,MPSLTD
BSE,bse_cm,CERA,532443,E,CERA SANITARYWARE LTD.,CERA,1,0.05,CERA
BSE,bse_cm,TSPIRITUAL,532444,E,T.SPIRITUAL WORLD LTD.,TSPIRITUAL,1,0.01,TSPIRITUAL
BSE,bse_cm,BHARTIARTL,532454,E,BHARTI AIRTEL LTD.,BHARTIARTL,1,0.05,BHARTIARTL
BSE,bse_cm,SHALIWIR,532455,E,SHALIMAR WIRES INDUSTRIES LTD.,SHALIWIR,1,0.01,SHALIWIR
BSE,bse_cm,COMPINFO,532456,E,COMPUAGE INFOCOM LTD.,COMPINFO,1,0.01,COMPINFO
BSE,bse_cm,GULPOLY,532457,E,GULSHAN POLYOLS LTD.,GULPOLY,1,0.05,GULPOLY
BSE,bse_cm,PONNIERODE,532460,E,PONNI SUGARS (ERODE) LTD.,PONNIERODE,1,0.05,PONNIERODE
BSE,bse_cm,PNB,532461,E,PUNJAB NATIONAL BANK,PNB,1,0.01,PNB
BSE,bse_cm,OFSS,532466,E,ORACLE FINANCIAL SERVICES SOFT,OFSS,1,0.05,OFSS
BSE,bse_cm,HAZOOR,532467,E,HAZOOR MULTI PROJECTS LTD.,HAZOOR,1,0.01,HAZOOR
BSE,bse_cm,KAMAHOLD,532468,E,KAMA HOLDINGS LIMITED,KAMAHOLD,1,0.05,KAMAHOLD
BSE,bse_cm,APTECHT,532475,E,APTECH LTD.,APTECHT,1,0.05,APTECHT
BSE,bse_cm,UNIONBANK,532477,E,UNION BANK OF INDIA,UNIONBANK,1,0.05,UNIONBANK
BSE,bse_cm,UBL,532478,E,UNITED BREWERIES LTD.,UBL,1,0.05,UBL
BSE,bse_cm,NOIDATOLL,532481,E,NOIDA TOLL BRIDGE COMPANY LTD.,NOIDATOLL,1,0.01,NOIDATOLL
BSE,bse_cm,GRANULES,532482,E,GRANULES INDIA LTD.,GRANULES,1,0.05,GRANULES
BSE,bse_cm,CANBK,532483,E,CANARA BANK,CANBK,1,0.01,CANBK
BSE,bse_cm,BLIL,532485,E,BALMER LAWRIE INVESTMENTS LTD.,BLIL,1,0.01,BLIL
BSE,bse_cm,POKARNA,532486,E,POKARNA LTD.,POKARNA,1,0.05,POKARNA
BSE,bse_cm,DIVISLAB,532488,E,DIVIS LABORATORIES LTD.,DIVISLAB,1,0.05,DIVISLAB
BSE,bse_cm,ASTRAMICRO,532493,E,ASTRA MICROWAVE PRODUCTS LTD.,ASTRAMICRO,1,0.05,ASTRAMICRO
BSE,bse_cm,RADICO,532497,E,RADICO KHAITAN LTD.,RADICO,1,0.05,RADICO
BSE,bse_cm,MARUTI,532500,E,MARUTI SUZUKI INDIA LTD.,MARUTI,1,0.05,MARUTI
BSE,bse_cm,RAJPALAYAM,532503,E,RAJAPALAYAM MILLS LTD.,RAJPALAYAM,1,0.05,RAJPALAYAM
BSE,bse_cm,NAVINFLUOR,532504,E,NAVIN FLUORINE INTERNATIONAL L,NAVINFLUOR,1,0.05,NAVINFLUOR
BSE,bse_cm,UCOBANK,532505,E,UCO BANK,UCOBANK,1,0.01,UCOBANK
BSE,bse_cm,BAGFILMS,532507,E,B.A.G.FILMS & MEDIA LTD.,BAGFILMS,1,0.01,BAGFILMS
BSE,bse_cm,JSL,532508,E,JINDAL STAINLESS LTD.,JSL,1,0.05,JSL
BSE,bse_cm,SUPRAJIT,532509,E,SUPRAJIT ENGINEERING LTD.,SUPRAJIT,1,0.05,SUPRAJIT
BSE,bse_cm,TVSELECT,532513,E,TVS ELECTRONICS LTD.,TVSELECT,1,0.05,TVSELECT
BSE,bse_cm,IGL,532514,E,INDRAPRASTHA GAS LTD.,IGL,1,0.05,IGL
BSE,bse_cm,TVTODAY,532515,E,TV TODAY NETWORK LTD.,TVTODAY,1,0.05,TVTODAY
BSE,bse_cm,PALREDTEC,532521,E,PALRED TECHNOLOGIES LIMITED,PALREDTEC,1,0.01,PALREDTEC
BSE,bse_cm,PETRONET,532522,E,PETRONET LNG LTD.,PETRONET,1,0.05,PETRONET
BSE,bse_cm,BIOCON,532523,E,BIOCON LTD.,BIOCON,1,0.05,BIOCON
BSE,bse_cm,PTC,532524,E,PTC INDIA LTD.,PTC,1,0.05,PTC
BSE,bse_cm,MAHABANK,532525,E,BANK OF MAHARASHTRA,MAHABANK,1,0.01,MAHABANK
BSE,bse_cm,RKFORGE,532527,E,RAMKRISHNA FORGINGS LTD.,RKFORGE,1,0.05,RKFORGE
BSE,bse_cm,DATAMATICS,532528,E,DATAMATICS GLOBAL SERVICES LTD,DATAMATICS,1,0.05,DATAMATICS
BSE,bse_cm,NDTV,532529,E,NEW DELHI TELEVISION LTD.,NDTV,1,0.05,NDTV
BSE,bse_cm,STAR,532531,E,STRIDES PHARMA SCIENCE LIMITED,STAR,1,0.05,STAR
BSE,bse_cm,JPASSOCIAT,532532,E,JAIPRAKASH ASSOCIATES LTD.,JPASSOCIAT,1,0.01,JPASSOCIAT
BSE,bse_cm,ULTRACEMCO,532538,E,ULTRATECH CEMENT LTD.,ULTRACEMCO,1,0.05,ULTRACEMCO
BSE,bse_cm,UNOMINDA,532539,E,UNO Minda Limited,UNOMINDA,1,0.05,UNOMINDA
BSE,bse_cm,TCS,532540,E,TATA CONSULTANCY SERVICES LTD.,TCS,1,0.05,TCS
BSE,bse_cm,COFORGE,532541,E,COFORGE LIMITED,COFORGE,1,0.05,COFORGE
BSE,bse_cm,GULFPETRO,532543,E,GP PETROLEUMS LTD,GULFPETRO,1,0.01,GULFPETRO
BSE,bse_cm,CENTURYPLY,532548,E,CENTURY PLYBOARDS (I) LTD.,CENTURYPLY,1,0.05,CENTURYPLY
BSE,bse_cm,WELENT,532553,E,WELSPUN ENTERPRISES LIMTED,WELENT,1,0.05,WELENT
BSE,bse_cm,NTPC,532555,E,NTPC LTD.,NTPC,1,0.05,NTPC
BSE,bse_cm,SALSTEEL,532604,E,S.A.L.STEEL LTD.,SALSTEEL,1,0.01,SALSTEEL
BSE,bse_cm,JBMA,532605,E,JBM AUTO LTD.,JBMA,1,0.05,JBMA
BSE,bse_cm,DWARKESH,532610,E,DWARIKESH SUGAR INDUSTRIES LTD,DWARKESH,1,0.01,DWARKESH
BSE,bse_cm,INDOCO,532612,E,INDOCO REMEDIES LTD.,INDOCO,1,0.05,INDOCO
BSE,bse_cm,VIPCLOTHNG,532613,E,VIP Clothing Limited,VIPCLOTHNG,1,0.01,VIPCLOTHNG
BSE,bse_cm,IMPEXFERRO,532614,E,IMPEX FERRO TECH LTD.,IMPEXFERRO,1,0.01,IMPEXFERRO
BSE,bse_cm,XCHANGING,532616,E,XCHANGING SOLUTIONS LTD.,XCHANGING,1,0.01,XCHANGING
BSE,bse_cm,MORARJEE,532621,E,MORARJEE TEXTILES LTD.,MORARJEE,1,0.01,MORARJEE
BSE,bse_cm,JINDALPHOT,532624,E,JINDAL PHOTO LTD.,JINDALPHOT,1,0.05,JINDALPHOT
BSE,bse_cm,POCL,532626,E,PONDY OXIDES & CHEMICALS LTD.,POCL,1,0.05,POCL
BSE,bse_cm,JPPOWER,532627,E,JAIPRAKASH POWER VENTURES LIMI,JPPOWER,1,0.01,JPPOWER
BSE,bse_cm,3IINFOLTD,532628,E,3I INFOTECH LTD.,3IINFOLTD,1,0.01,3IINFOLTD
BSE,bse_cm,GOKEX,532630,E,GOKALDAS EXPORTS LTD.,GOKEX,1,0.05,GOKEX
BSE,bse_cm,ALLDIGI,532633,E,Alldigi Tech Limited,ALLDIGI,1,0.05,ALLDIGI
BSE,bse_cm,IIFL,532636,E,IIFL FINANCE LIMITED,IIFL,1,0.05,IIFL
BSE,bse_cm,MANGALAM,532637,E,MANGALAM DRUGS & ORGANICS LTD.,MANGALAM,1,0.01,MANGALAM
BSE,bse_cm,SHOPERSTOP,532638,E,SHOPPERS STOP LTD.,SHOPERSTOP,1,0.05,SHOPERSTOP
BSE,bse_cm,CYBERMEDIA,532640,E,CYBER MEDIA (INDIA) LTD.,CYBERMEDIA,1,0.01,CYBERMEDIA
BSE,bse_cm,NDL,532641,E,NANDAN DENIM LIMITED,NDL,1,0.01,NDL
BSE,bse_cm,JSWHL,532642,E,JSW HOLDINGS LIMITED,JSWHL,1,0.05,JSWHL
BSE,bse_cm,JKCEMENT,532644,E,J.K.CEMENT LTD.,JKCEMENT,1,0.05,JKCEMENT
BSE,bse_cm,BEEYU,532645,E,BEEYU OVERSEAS LTD.,BEEYU,1,0.01,BEEYU
BSE,bse_cm,YESBANK,532648,E,YES BANK LTD.,YESBANK,1,0.01,YESBANK
BSE,bse_cm,NECLIFE,532649,E,NECTAR LIFESCIENCES LTD.,NECLIFE,1,0.01,NECLIFE
BSE,bse_cm,MSPL,532650,E,MSP STEEL & POWER LTD.,MSPL,1,0.01,MSPL
BSE,bse_cm,SPLIL,532651,E,SPL INDUSTRIES LTD.,SPLIL,1,0.01,SPLIL
BSE,bse_cm,KTKBANK,532652,E,KARNATAKA BANK LTD.,KTKBANK,1,0.05,KTKBANK
BSE,bse_cm,MCLEODRUSS,532654,E,MCLEOD RUSSEL INDIA LTD.,MCLEODRUSS,1,0.01,MCLEODRUSS
BSE,bse_cm,FACORALL,532656,E,FACOR ALLOYS LTD.,FACORALL,1,0.01,FACORALL
BSE,bse_cm,RML,532661,E,RANE (MADRAS) LTD.,RML,1,0.05,RML
BSE,bse_cm,HTMEDIA,532662,E,HT MEDIA LTD.,HTMEDIA,1,0.01,HTMEDIA
BSE,bse_cm,SASKEN,532663,E,Sasken Technologies Limited,SASKEN,1,0.05,SASKEN
BSE,bse_cm,RAJVIR,532665,E,RAJVIR INDUSTRIES LTD.,RAJVIR,1,0.01,RAJVIR
BSE,bse_cm,FCSSOFT,532666,E,FCS SOFTWARE SOLUTIONS LTD.,FCSSOFT,1,0.01,FCSSOFT
BSE,bse_cm,SUZLON,532667,E,SUZLON ENERGY LTD.,SUZLON,1,0.01,SUZLON
BSE,bse_cm,AURIONPRO,532668,E,AURIONPRO SOLUTIONS LTD.,AURIONPRO,1,0.05,AURIONPRO
BSE,bse_cm,RENUKA,532670,E,SHREE RENUKA SUGARS LTD.,RENUKA,1,0.01,RENUKA
BSE,bse_cm,KMSUGAR,532673,E,K.M.SUGAR MILLS LTD.,KMSUGAR,1,0.01,KMSUGAR
BSE,bse_cm,BASML,532674,E,BANNARI AMMAN SPINNING MILLS L,BASML,1,0.01,BASML
BSE,bse_cm,PBAINFRA,532676,E,PBA INFRASTRUCTURE LTD.,PBAINFRA,1,0.01,PBAINFRA
BSE,bse_cm,AIAENG,532683,E,AIA ENGINEERING LTD.,AIAENG,1,0.05,AIAENG
BSE,bse_cm,EKC,532684,E,EVEREST KANTO CYLINDER LTD.,EKC,1,0.05,EKC
BSE,bse_cm,KERNEX,532686,E,KERNEX MICROSYSTEMS (INDIA) LT,KERNEX,1,0.05,KERNEX
BSE,bse_cm,REPRO,532687,E,REPRO INDIA LTD.,REPRO,1,0.05,REPRO
BSE,bse_cm,PVRINOX,532689,E,PVR INOX LIMITED,PVRINOX,1,0.05,PVRINOX
BSE,bse_cm,ASMS,532694,E,BARTRONICS INDIA LTD.,ASMS,1,0.01,ASMS
BSE,bse_cm,CELEBRITY,532695,E,CELEBRITY FASHIONS LTD.,CELEBRITY,1,0.01,CELEBRITY
BSE,bse_cm,EDUCOMP,532696,E,EDUCOMP SOLUTIONS LTD.,EDUCOMP,1,0.01,EDUCOMP
BSE,bse_cm,NITINSPIN,532698,E,NITIN SPINNERS LTD.,NITINSPIN,1,0.05,NITINSPIN
BSE,bse_cm,ROHLTD,532699,E,ROYAL ORCHID HOTELS LTD.,ROHLTD,1,0.05,ROHLTD
BSE,bse_cm,ENIL,532700,E,ENTERTAINMENT NETWORK (INDIA),ENIL,1,0.05,ENIL
BSE,bse_cm,CELLA,532701,E,CELLA SPACE LIMITED,CELLA,1,0.01,CELLA
BSE,bse_cm,GSPL,532702,E,GUJARAT STATE PETRONET LTD.,GSPL,1,0.05,GSPL
BSE,bse_cm,JAGRAN,532705,E,JAGRAN PRAKASHAN LTD.,JAGRAN,1,0.01,JAGRAN
BSE,bse_cm,DYNPRO,532707,E,DYNEMIC PRODUCTS LTD.,DYNPRO,1,0.05,DYNPRO
BSE,bse_cm,GVKPIL,532708,E,GVK POWER & INFRASTRUCTURE LTD,GVKPIL,1,0.01,GVKPIL
BSE,bse_cm,SADBHAV,532710,E,SADBHAV ENGINEERING LTD.,SADBHAV,1,0.01,SADBHAV
BSE,bse_cm,RCOM,532712,E,RELIANCE COMMUNICATIONS LTD.,RCOM,1,0.01,RCOM
BSE,bse_cm,SAKUMA,532713,E,SAKUMA EXPORTS LTD.,SAKUMA,1,0.01,SAKUMA
BSE,bse_cm,KEC,532714,E,KEC INTERNATIONAL LTD.,KEC,1,0.05,KEC
BSE,bse_cm,GILLANDERS,532716,E,GILLANDERS ARBUTHNOT & CO.LTD.,GILLANDERS,1,0.01,GILLANDERS
BSE,bse_cm,INDOTECH,532717,E,INDO TECH TRANSFORMERS LTD.,INDOTECH,1,0.05,INDOTECH
BSE,bse_cm,BLKASHYAP,532719,E,B.L.KASHYAP AND SONS LTD.,BLKASHYAP,1,0.01,BLKASHYAP
BSE,bse_cm,M&MFIN,532720,E,MAHINDRA & MAHINDRA FINANCIAL,M&MFIN,1,0.05,M&MFIN
BSE,bse_cm,VISASTEEL,532721,E,VISA STEEL LTD.,VISASTEEL,1,0.01,VISASTEEL
BSE,bse_cm,NITCO,532722,E,NITCO LTD.,NITCO,1,0.05,NITCO
BSE,bse_cm,MPDL,532723,E,MPDL LIMITED,MPDL,1,0.01,MPDL
BSE,bse_cm,SOLARINDS,532725,E,SOLAR INDUSTRIES INDIA LTD.,SOLARINDS,1,0.05,SOLARINDS
BSE,bse_cm,GALLANTT,532726,E,GALLANTT ISPAT LIMITED,GALLANTT,1,0.05,GALLANTT
BSE,bse_cm,MALUPAPER,532728,E,MALU PAPER MILLS LTD.,MALUPAPER,1,0.01,MALUPAPER
BSE,bse_cm,UTTAMSUGAR,532729,E,UTTAM SUGAR MILLS LTD.,UTTAMSUGAR,1,0.05,UTTAMSUGAR
BSE,bse_cm,SGL,532730,E,STL GLOBAL LTD.,SGL,1,0.01,SGL
BSE,bse_cm,KKCL,532732,E,KEWAL KIRAN CLOTHING LTD.,KKCL,1,0.05,KKCL
BSE,bse_cm,SUNTV,532733,E,SUN TV NETWORK LTD.,SUNTV,1,0.05,SUNTV
BSE,bse_cm,GPIL,532734,E,GODAWARI POWER & ISPAT LTD.,GPIL,1,0.05,GPIL
BSE,bse_cm,RSYSTEMS,532735,E,R SYSTEMS INTERNATIONAL LTD.,RSYSTEMS,1,0.05,RSYSTEMS
BSE,bse_cm,EMKAY,532737,E,EMKAY GLOBAL FINANCIAL SERVICE,EMKAY,1,0.05,EMKAY
BSE,bse_cm,TICL,532738,E,TwamevConstruction and Infrast,TICL,1,0.01,TICL
BSE,bse_cm,LOKESHMACH,532740,E,LOKESH MACHINES LTD.,LOKESHMACH,1,0.05,LOKESHMACH
BSE,bse_cm,KAMDHENU,532741,E,Kamdhenu Limited,KAMDHENU,1,0.01,KAMDHENU
BSE,bse_cm,PAUSHAKLTD,532742,E,PAUSHAK LTD.,PAUSHAKLTD,1,0.05,PAUSHAKLTD
BSE,bse_cm,GTNTEX,532744,E,GTN TEXTILES LTD.,GTNTEX,1,0.01,GTNTEX
BSE,bse_cm,INDICAP,532745,E,INDITRADE CAPITAL LIMITED,INDICAP,1,0.01,INDICAP
BSE,bse_cm,PFOCUS,532748,E,PRIME FOCUS LTD.,PFOCUS,1,0.01,PFOCUS
BSE,bse_cm,ALLCARGO,532749,E,ALLCARGO LOGISTICS LTD.,ALLCARGO,1,0.01,ALLCARGO
BSE,bse_cm,GMRAIRPORT,532754,E,GMR Airports Limited,GMRAIRPORT,1,0.01,GMRAIRPORT
BSE,bse_cm,TECHM,532755,E,TECH MAHINDRA LTD.,TECHM,1,0.05,TECHM
BSE,bse_cm,CIEINDIA,532756,E,CIE Automotive India Limited,CIEINDIA,1,0.05,CIEINDIA
BSE,bse_cm,VOLTAMP,532757,E,VOLTAMP TRANSFORMERS LTD.,VOLTAMP,1,0.05,VOLTAMP
BSE,bse_cm,ATLANTAA,532759,E,ATLANTAA LIMITED,ATLANTAA,1,0.01,ATLANTAA
BSE,bse_cm,HOVS,532761,E,HOV SERVICES LTD.,HOVS,1,0.01,HOVS
BSE,bse_cm,ACE,532762,E,ACTION CONSTRUCTION EQUIPMENT,ACE,1,0.05,ACE
BSE,bse_cm,GEECEE,532764,E,GEECEE VENTURES LIMITED,GEECEE,1,0.05,GEECEE
BSE,bse_cm,RICHAIND,532766,E,RICHA INDUSTRIES LTD.,RICHAIND,1,0.01,RICHAIND
BSE,bse_cm,GAYAPROJ,532767,E,GAYATRI PROJECTS LTD.,GAYAPROJ,1,0.01,GAYAPROJ
BSE,bse_cm,FIEMIND,532768,E,FIEM INDUSTRIES LTD.,FIEMIND,1,0.05,FIEMIND
BSE,bse_cm,JHS,532771,E,JHS SVENDGAARD LABORATORIES LT,JHS,1,0.01,JHS
BSE,bse_cm,DCBBANK,532772,E,DCB BANK LIMITED,DCBBANK,1,0.05,DCBBANK
BSE,bse_cm,GLOBALVECT,532773,E,GLOBAL VECTRA HELICORP LTD.,GLOBALVECT,1,0.05,GLOBALVECT
BSE,bse_cm,INSPIRISYS,532774,E,Inspirisys Solutions Limited,INSPIRISYS,1,0.01,INSPIRISYS
BSE,bse_cm,GTLINFRA,532775,E,GTL INFRASTRUCTURE LTD.,GTLINFRA,1,0.01,GTLINFRA
BSE,bse_cm,SHIVAMAUTO,532776,E,SHIVAM AUTOTECH LTD.,SHIVAMAUTO,1,0.01,SHIVAMAUTO
BSE,bse_cm,NAUKRI,532777,E,INFO EDGE (INDIA) LTD.,NAUKRI,1,0.05,NAUKRI
BSE,bse_cm,TORNTPOWER,532779,E,TORRENT POWER LTD.,TORNTPOWER,1,0.05,TORNTPOWER
BSE,bse_cm,PARSVNATH,532780,E,PARSVNATH DEVELOPERS LTD.,PARSVNATH,1,0.01,PARSVNATH
BSE,bse_cm,SUTLEJTEX,532782,E,SUTLEJ TEXTILES & INDUSTRIES L,SUTLEJTEX,1,0.01,SUTLEJTEX
BSE,bse_cm,LTFOODS,532783,E,LT FOODS LTD.,LTFOODS,1,0.05,LTFOODS
BSE,bse_cm,SOBHA,532784,E,SOBHA,SOBHA,1,0.05,SOBHA
BSE,bse_cm,RUCHIRA,532785,E,RUCHIRA PAPERS LTD.,RUCHIRA,1,0.05,RUCHIRA
BSE,bse_cm,TANLA,532790,E,TANLA PLATFORMS LIMITED,TANLA,1,0.05,TANLA
BSE,bse_cm,ZEEMEDIA,532794,E,ZEE MEDIA CORPORATION LIMITED,ZEEMEDIA,1,0.01,ZEEMEDIA
BSE,bse_cm,SITINET,532795,E,Siti Networks Ltd.,SITINET,1,0.01,SITINET
BSE,bse_cm,LUMAXTECH,532796,E,LUMAX AUTO TECHNOLOGIES LTD.,LUMAXTECH,1,0.05,LUMAXTECH
BSE,bse_cm,AUTOIND,532797,E,AUTOLINE INDUSTRIES LTD.,AUTOIND,1,0.01,AUTOIND
BSE,bse_cm,NETWORK18,532798,E,NETWORK18 MEDIA & INVESTMENTS,NETWORK18,1,0.01,NETWORK18
BSE,bse_cm,HUBTOWN,532799,E,HUBTOWN LTD.,HUBTOWN,1,0.05,HUBTOWN
BSE,bse_cm,CTE,532801,E,CAMBRIDGE TECHNOLOGY ENTERPRIS,CTE,1,0.01,CTE
BSE,bse_cm,TIIL,532804,E,TECHNOCRAFT INDUSTRIES (INDIA),TIIL,1,0.05,TIIL
BSE,bse_cm,REDINGTON,532805,E,Redington Limited,REDINGTON,1,0.05,REDINGTON
BSE,bse_cm,AICHAMP,532806,E,AI CHAMPDANY INDUSTRIES LTD.,AICHAMP,1,0.01,AICHAMP
BSE,bse_cm,CINELINE,532807,E,CINELINE INDIA LIMITED,CINELINE,1,0.01,CINELINE
BSE,bse_cm,PGIL,532808,E,PEARL GLOBAL INDUSTRIES LIMITE,PGIL,1,0.05,PGIL
BSE,bse_cm,FSL,532809,E,FIRSTSOURCE SOLUTIONS LTD.,FSL,1,0.05,FSL
BSE,bse_cm,PFC,532810,E,POWER FINANCE CORPORATION LTD.,PFC,1,0.05,PFC
BSE,bse_cm,AHLUCONT,532811,E,AHLUWALIA CONTRACTS (INDIA) LT,AHLUCONT,1,0.05,AHLUCONT
BSE,bse_cm,TFL,532812,E,TRANSWARRANTY FINANCE LTD.,TFL,1,0.01,TFL
BSE,bse_cm,INDIANB,532814,E,INDIAN BANK,INDIANB,1,0.05,INDIANB
BSE,bse_cm,SMSPHARMA,532815,E,SMS PHARMACEUTICALS LTD.,SMSPHARMA,1,0.05,SMSPHARMA
BSE,bse_cm,ORIENTALTL,532817,E,ORIENTAL TRIMEX LTD.,ORIENTALTL,1,0.01,ORIENTALTL
BSE,bse_cm,ELAND,532820,E,E-Land Apparel Limited,ELAND,1,0.01,ELAND
BSE,bse_cm,IDEA,532822,E,VODAFONE IDEA  LIMITED,IDEA,1,0.01,IDEA
BSE,bse_cm,JAGJANANI,532825,E,JAGJANANI TEXTILES LTD.,JAGJANANI,1,0.01,JAGJANANI
BSE,bse_cm,RAJTV,532826,E,RAJ TELEVISION NETWORK LTD.,RAJTV,1,0.01,RAJTV
BSE,bse_cm,PAGEIND,532827,E,PAGE INDUSTRIES LTD.,PAGEIND,1,0.05,PAGEIND
BSE,bse_cm,AMDIND,532828,E,AMD INDUSTRIES LTD.,AMDIND,1,0.01,AMDIND
BSE,bse_cm,LEHAR,532829,E,LEHAR FOOTWEARS LIMITED,LEHAR,1,0.05,LEHAR
BSE,bse_cm,ASTRAL,532830,E,ASTRAL LIMITED,ASTRAL,1,0.05,ASTRAL
BSE,bse_cm,EMBDL,532832,E,EMBASSY DEVELOPMENTS LIMITED,EMBDL,1,0.05,EMBDL
BSE,bse_cm,CAMLINFINE,532834,E,Camlin Fine Sciences Ltd,CAMLINFINE,1,0.05,CAMLINFINE
BSE,bse_cm,ICRA,532835,E,ICRA LTD.,ICRA,1,0.05,ICRA
BSE,bse_cm,DISHTV,532839,E,DISH TV INDIA LTD.,DISHTV,1,0.01,DISHTV
BSE,bse_cm,SAHYADRI,532841,E,SAHYADRI INDUSTRIES LTD.,SAHYADRI,1,0.05,SAHYADRI
BSE,bse_cm,SRHHYPOLTD,532842,E,SREE RAYALASEEMA HI-STRENGTH H,SRHHYPOLTD,1,0.05,SRHHYPOLTD
BSE,bse_cm,FORTIS,532843,E,FORTIS HEALTHCARE LTD.,FORTIS,1,0.05,FORTIS
BSE,bse_cm,TGBHOTELS,532845,E,TGB BANQUETS AND HOTELS LTD.,TGBHOTELS,1,0.01,TGBHOTELS
BSE,bse_cm,HILTON,532847,E,HILTON METAL FORGING LTD.,HILTON,1,0.01,HILTON
BSE,bse_cm,DELTACORP,532848,E,DELTA CORP LTD.,DELTACORP,1,0.01,DELTACORP
BSE,bse_cm,MICEL,532850,E,MIC ELECTRONICS LTD.,MICEL,1,0.01,MICEL
BSE,bse_cm,INSECTICID,532851,E,INSECTICIDES (INDIA) LTD.,INSECTICID,1,0.05,INSECTICID
BSE,bse_cm,ASAHISONG,532853,E,ASAHI SONGWON COLORS LTD.,ASAHISONG,1,0.05,ASAHISONG
BSE,bse_cm,HARYNACAP,532855,E,HARYANA CAPFIN LTD.,HARYNACAP,1,0.05,HARYNACAP
BSE,bse_cm,TIMETECHNO,532856,E,TIME TECHNOPLAST LTD.,TIMETECHNO,1,0.05,TIMETECHNO
BSE,bse_cm,HGS,532859,E,HINDUJA GLOBAL SOLUTIONS LTD.,HGS,1,0.05,HGS
BSE,bse_cm,NELCAST,532864,E,NELCAST LTD.,NELCAST,1,0.01,NELCAST
BSE,bse_cm,QUINTEGRA,532866,E,QUINTEGRA SOLUTIONS LTD.,QUINTEGRA,1,0.01,QUINTEGRA
BSE,bse_cm,V2RETAIL,532867,E,V2 RETAIL LTD.,V2RETAIL,1,0.05,V2RETAIL
BSE,bse_cm,DLF,532868,E,DLF LTD.,DLF,1,0.05,DLF
BSE,bse_cm,TARMAT,532869,E,TARMAT LTD.,TARMAT,1,0.01,TARMAT
BSE,bse_cm,ANKITMETAL,532870,E,ANKIT METAL & POWER LTD.,ANKITMETAL,1,0.01,ANKITMETAL
BSE,bse_cm,SPARC,532872,E,SUN PHARMA ADVANCED RESEARCH C,SPARC,1,0.05,SPARC
BSE,bse_cm,HDIL,532873,E,HOUSING DEVELOPMENT & INFRASTR,HDIL,1,0.01,HDIL
BSE,bse_cm,ADSL,532875,E,ALLIED DIGITAL SERVICES LTD.,ADSL,1,0.05,ADSL
BSE,bse_cm,ALPA,532878,E,ALPA LABORATORIES LTD.,ALPA,1,0.05,ALPA
BSE,bse_cm,SSLEL,532879,E,SIR SHADI LAL ENTERPRISES LTD.,SSLEL,1,0.05,SSLEL
BSE,bse_cm,OMAXE,532880,E,OMAXE LTD.,OMAXE,1,0.01,OMAXE
BSE,bse_cm,REFEX,532884,E,REFEX INDUSTRIES LTD.,REFEX,1,0.05,REFEX
BSE,bse_cm,CENTRALBK,532885,E,CENTRAL BANK OF INDIA,CENTRALBK,1,0.01,CENTRALBK
BSE,bse_cm,SELMC,532886,E,SEL MANUFACTURING COMPANY LTD.,SELMC,1,0.01,SELMC
BSE,bse_cm,ASIANTILES,532888,E,ASIAN GRANITO INDIA LTD.,ASIANTILES,1,0.01,ASIANTILES
BSE,bse_cm,KPRMILL,532889,E,K.P.R.MILL LIMITED,KPRMILL,1,0.05,KPRMILL
BSE,bse_cm,TAKE,532890,E,TAKE SOLUTIONS LTD.,TAKE,1,0.01,TAKE
